x,y,z,qw,qx,qy,qz
-0.3236444,-0.477921,0.5354408,0.19298452942059388,0.6461702754436736,-0.7380399160816159,0.02276024621132701
-0.32356862,-0.4781541,0.53552654,0.19191617044399187,0.6469739202146595,-0.7376765505084134,0.02064550590797634
-0.32349284,-0.4783872,0.53561228,0.19085065047428307,0.6477764183188037,-0.7373048356448945,0.018528907638079822
-0.32341706,-0.4786203,0.53569802,0.18978797481837373,0.6485777518595147,-0.736924772687767,0.016410478551254243
-0.32334128,-0.4788534,0.53578376,0.18872814870982885,0.6493779029393301,-0.7365363629403013,0.014290245811433316
-0.3232655,-0.4790864999999999,0.5358695,0.1876711773088265,0.6501768536602452,-0.7361396078123463,0.01216823659647795
-0.3231897199999999,-0.4793196,0.5359552399999999,0.18661706570211523,0.6509745861240415,-0.7357345088203412,0.010044478097783555
-0.32311394,-0.4795527,0.53604098,0.18556581890297164,0.6517710824326138,-0.7353210675873286,0.007918997519889226
-0.3230381599999999,-0.4797858,0.53612672,0.1845174418511592,0.6525663246883008,-0.734899285842965,0.005791822080086398
-0.32296238,-0.4800188999999999,0.53621246,0.18347193941288978,0.6533602949942119,-0.7344691654235297,0.0036629790080260627
-0.3228865999999999,-0.480252,0.5362982,0.18242931638078444,0.6541529754545561,-0.7340307082719318,0.0015324955453281108
-0.32281082,-0.4804851,0.53638394,0.181389577473838,0.6549443481749717,-0.7335839164377166,-0.0005996010548118685
-0.32273504,-0.4807182,0.53646968,0.18035272733738217,0.6557343952628538,-0.7331287920770694,-0.0027332835280134415
-0.32265926,-0.4809512999999999,0.53655542,0.17931877054305284,0.6565230988276834,-0.732665337452818,-0.004868524599104834
-0.3225805599999999,-0.48120836,0.53663144,0.17822542203264558,0.6573128797361826,-0.7322066626434032,-0.006991441541037521
-0.3225003999999999,-0.4814774,0.5367025999999999,0.17710363947520397,0.6581022913913125,-0.7317463366343716,-0.0091089940343521
-0.3224202399999999,-0.48174644,0.53677376,0.17598453421271007,0.6588900553816623,-0.7312778326404243,-0.01122809537762863
-0.32234008,-0.48201548,0.53684492,0.17486811111216433,0.6596761546345213,-0.7308011538117751,-0.013348719416235319
-0.32225992,-0.48228452,0.5369160799999999,0.17375437497242924,0.6604605720826741,-0.7303163034003234,-0.015470839985409143
